"subject","menu","default","choice"
"random128","C,D","C","C"
"random128","A,C,D","A","A"
"random128","B,C,D","C","C"
"random128","A,B,C,D","A","B"
"random128","E","E","E"
"random128","A,E","A","E"
"random128","B,E","E","B"
"random128","A,B,E","B","E"
"random128","C,E","E","C"
"random128","A,C,E","A","C"
"random128","B,C,E","C","B"
"random128","A,B,C,E","C","A"
"random128","D,E","D","E"
"random128","A,D,E","D","A"
"random128","B,D,E","D","B"
"random128","A,B,D,E","B","A"
"random128","C,D,E","C","C"
"random128","A,C,D,E","C","E"
"random128","B,C,D,E","C","C"
"random128","A,B,C,D,E","E","D"
