subject,menu,choice
random37,"A,B",
random37,C,C
random37,"B,D,E","B,D,E"
random37,"C,E","C,E"
random37,E,
random37,"B,C,E",
random37,"A,B,D",
random37,"C,D,E","D,E"
random37,"C,D,E","C,D"
random37,"C,D",
random37,"A,B,C,D","B,D"
random37,"A,B,C,E","A,B"
random37,"A,B,E","A,B,E"
random37,A,A
random37,"A,B,D","A,B,D"
random37,"C,D",
random37,"C,D",C
random38,"B,C,D","B,D"
random38,D,D
random38,"B,E",B
random38,"B,D","B,D"
random38,"B,D","B,D"
random38,"C,D,E",
random38,"C,D",D
random38,"B,E",B
random38,B,B
random38,"A,C,E",
random38,"A,B,C",A
random38,"B,D",B
random38,B,B
random38,"A,D",
random38,"A,C,D",D
random38,"A,B","A,B"
random38,"A,B,E",B
random38,C,C
random38,D,
random38,D,D
random38,"B,C,D,E",
random38,"B,C,D,E","B,C,D,E"
random38,A,
random38,"A,D",A
random38,"B,C,D",
random38,"C,D,E","C,D,E"
random38,"A,B,C,D","A,B"
random38,C,
random38,"A,B,D,E",B
random38,"A,B,E","A,B,E"
random38,"A,B","A,B"
random38,"B,E","B,E"
random39,"A,B,C,D,E","B,C,E"
random39,C,
random39,"A,D,E",D
random39,"B,C,D","B,C"
random39,A,A
random39,C,C
random39,"A,C",
random39,D,
random39,"A,B",A
random39,"B,C,D","C,D"
random39,"A,B,C","B,C"
random39,"B,C",C
random39,"C,E",C
random39,"A,B,E","A,B,E"
random39,"A,C,D","A,C,D"
random39,"B,C,D,E",E
random39,"A,D,E",A
random39,"B,C",C
random39,"A,B,D","A,D"
random39,"C,D,E",E
random39,"C,D,E",
random39,"B,D,E",D
random39,"A,D,E","D,E"
random39,"C,D",C
random39,"B,C,E",C
random39,"A,B,D,E","A,B,E"
random39,"C,E",E
random39,"C,D,E",C
random39,"C,D",C
random39,"A,C",
random39,"A,C",C
random39,"B,C,D","B,C"
random40,"B,C,D,E","B,E"
random40,"A,C,D,E",
random40,"C,D,E","C,E"
random40,"A,B,D","A,D"
random40,"B,E",B
random40,"A,B,E","A,B,E"
random40,B,
random40,"D,E",
random40,"A,C","A,C"
random40,"A,B,D,E","A,E"
random40,"A,C",C
random40,C,C
random40,"A,B","A,B"
random40,"A,C,E",
random40,"A,B,C,D",
random40,D,D
random40,"A,B","A,B"
random40,"C,D",C
random40,"A,B,C,E",
random40,"C,E",C
random40,B,
random40,E,E
random40,"A,B,C","A,C"
random40,"C,D",D
random40,"C,D,E","C,D"
random40,"B,C,D,E","B,C,D,E"
random40,"A,C",
random40,E,
random40,C,C
random40,"A,B,E","A,B,E"
random40,"B,C,D,E","B,D,E"
random40,"B,E",
random41,C,
random41,B,
random41,"D,E",D
random41,"A,E","A,E"
random41,"B,D",
random41,"C,D,E","C,E"
random41,"B,D,E",
random41,"A,E","A,E"
random41,"B,C,D,E",D
random41,"A,B,C,E","B,C,E"
random41,"A,B",B
random41,"D,E","D,E"
random41,"A,B",
random41,C,
random41,"B,C",B
random41,"B,D,E",
random41,"A,B,C,E","A,C,E"
random41,"A,B,C,D,E","A,B,D,E"
random41,"B,C",B
random41,"A,B,C,E",E
random41,"B,C","B,C"
random41,"B,C,D","B,C"
random41,"A,C,E",E
random41,"A,C,D",
random41,E,
random41,"D,E","D,E"
random41,"A,B,D,E","B,D,E"
random41,A,A
random41,"B,C,D","C,D"
random41,"D,E","D,E"
random41,"A,B,C,D",
random41,"A,D",
random42,"A,C",C
random42,A,A
random42,"C,E",
random42,"B,C,D",
random42,"B,D","B,D"
random42,"A,D","A,D"
random42,"C,D",C
random42,C,
random42,C,C
random42,"B,D,E","B,D"
random42,"A,B,C,D","C,D"
random42,"C,E",C
random42,"C,D",
random42,C,
random42,"B,D,E",D
random42,"B,C",B
random42,"B,C,D",
random42,D,D
random42,"B,D,E",D
random42,"A,C","A,C"
random42,"A,E",
random42,"C,E",
random42,"B,E",E
random42,"B,E","B,E"
random42,"A,B,E",A
random42,"A,E",A
random42,"A,D",A
random42,"D,E",E
random42,"C,D,E",
random42,"C,D",
random42,"A,C",
random42,"B,C,E","B,C,E"
random43,"A,B,E","A,B"
random43,"D,E",D
random43,"A,C,D","A,C,D"
random43,"A,C,E",
random43,"B,C,D,E",C
random43,D,
random43,A,
random43,"C,D",
random43,"A,C,D,E",C
random43,"B,C",
random43,"A,B,C,D,E","A,B,E"
random43,"C,D,E","C,D"
random43,"B,C","B,C"
random43,A,
random43,"A,B,C","A,B"
random43,"A,B,C",
random43,"A,B,E",B
random43,"A,B,D","B,D"
random43,"A,C,D,E",D
random43,"B,C,D,E",B
random43,"A,C,E","A,C"
random43,"B,C,D,E",
random43,"C,D",D
random43,A,A
random43,A,A
random43,"A,B,C,D,E","A,C"
random43,"D,E",
random43,"A,B,C,D","A,B,C,D"
random43,"A,D,E",D
random43,D,D
random43,B,
random43,"C,D,E",D
random44,"A,D,E",A
random44,"A,B,D",
random44,"A,E","A,E"
random44,"B,D,E",
random44,"C,E","C,E"
random44,"A,B,C","B,C"
random44,"A,C,D,E","C,D"
random44,"A,B,C,E","B,C"
random44,"A,C,E",
random44,"A,C,E",
random44,"A,C,D","A,D"
random44,"A,B,D,E","A,B"
random44,C,C
random44,"A,E","A,E"
random44,"B,C,D,E","C,E"
random44,"A,B",B
random44,"A,B,C,E",
random44,"B,C,D,E","B,D,E"
random44,C,
random44,"A,B,D,E",D
random44,"A,B,D",A
random44,"A,E",
random44,"B,C,D","B,D"
random44,"B,C,E",B
random44,"B,C,E",
random44,B,B
random44,"C,D",
random44,"B,C,E",
random44,"A,C,E","C,E"
random44,E,E
random44,C,
random44,"C,D",
random45,"A,B,E",B
random45,"A,B,D","A,B,D"
random45,"A,D",D
random45,"A,C",A
random45,C,C
random45,D,D
random45,A,A
random45,"B,E",
random45,B,
random45,E,E
random45,"A,C,E",E
random45,"A,C,D,E",E
random45,E,
random45,"A,B,C,D,E","B,D,E"
random45,"B,C,D",
random45,"A,C","A,C"
random45,"A,C,D","A,D"
random45,"B,D,E",
random45,"B,D,E",B
random45,"C,D",
random45,E,E
random45,"C,D,E","C,D"
random45,"A,B,E","B,E"
random45,B,
random45,"A,B,E","A,B"
random45,"B,C,D,E","B,E"
random45,"A,C,D,E",
random45,"A,C,D,E",
random45,"A,B,C","A,B"
random45,B,B
random45,D,
random45,A,
random46,"B,C,E","C,E"
random46,"B,D,E",B
random46,"B,C","B,C"
random46,C,C
random46,"A,B,C,E",
random46,"B,D",B
random46,"B,C",B
random46,E,
random46,"C,D,E","C,D"
random46,"B,C",
random46,"A,C,E",A
random46,"A,B,C,D,E","B,D"
random46,"A,B,E","A,B,E"
random46,"A,D,E",
random46,"A,B,D,E",D
random46,"B,C,D,E","B,D,E"
random46,A,
random46,"A,C,D,E",
random46,E,
random46,"B,C",
random46,"B,D",
random46,"C,D,E","C,D,E"
random46,E,
random46,"A,C,D","A,D"
random46,"A,C,E",C
random46,"A,E",E
random46,"B,C",
random46,"A,B,D,E",
random46,"B,C,D",D
random46,"A,B",A
random46,D,
random46,"B,C",B
random47,"B,C,D","B,C,D"
random47,"A,D",
random47,"A,C,E",
random47,"A,C","A,C"
random47,"A,C,D,E","A,D"
random47,"B,C,D,E","D,E"
random47,"A,C,D",
random47,"A,B,E",
random47,"B,C,D",C
random47,"A,B,C,D","A,D"
random47,"A,C",
random47,"A,C,D,E",E
random47,"B,C",
random47,"A,C","A,C"
random47,"A,E",
random47,E,E
random47,"A,C,E","A,C,E"
random47,"B,C",B
random47,"A,C,E",
random47,"A,D",
random47,"A,B,C,E","A,E"
random47,"A,B,C","A,B"
random47,"D,E",
random47,"B,C,D,E",
random47,D,
random47,"B,C,D,E","B,C"
random47,"D,E",
random47,"B,E",
random47,E,
random47,"B,C,D","B,C"
random47,E,E
random47,"B,D,E",D
random48,"B,C,E","C,E"
random48,"B,C,D,E","B,E"
random48,"B,C,D,E",E
random48,"C,E","C,E"
random48,"A,B,C,D",C
random48,"A,B,C,D,E","A,C,E"
random48,"B,E",B
random48,"A,C",C
random48,"B,C,D,E",D
random48,A,A
random48,"D,E","D,E"
random48,"A,B,C,D,E","B,D"
random48,"B,D",D
random48,A,
random48,"A,B,E",
random48,"A,B,D,E",
random48,"B,D,E",D
random48,"A,B,D",B
random48,"C,D",C
random48,"C,D","C,D"
random48,"C,D,E",
random48,"B,C,D,E",
random48,C,
random48,"B,C,D",C
random48,"C,D",C
random48,"A,B,C",
random48,"C,D,E","C,D,E"
random48,"A,B,E","B,E"
random48,"A,B,C,E","C,E"
random48,"B,E","B,E"
random48,"A,D,E",E
random48,"A,B,D,E","A,D,E"
random49,"A,C,D","A,C"
random49,"B,C,D,E","C,D,E"
random49,"A,B,D","A,B,D"
random49,E,
random49,"A,C,D","A,C"
random49,"B,D,E","B,D,E"
random49,"A,D","A,D"
random49,"B,C,D,E",B
random49,"A,B,D,E","B,E"
random49,"B,D,E",E
random49,A,
random49,"B,D",
random49,"A,C,D,E",
random49,"A,B,C,D","A,D"
random49,A,A
random49,"D,E",E
random49,"A,B,C,D","A,B,C"
random49,"A,B,C,D,E","A,B,C,D,E"
random49,"A,C",
random49,"A,B,D","B,D"
random49,"A,B,E","A,B"
random49,B,
random49,"C,D,E",
random49,"A,B,C,E","A,B,E"
random49,"A,C,D",C
random49,"A,B,C,D,E",
random49,"B,C,D",D
random49,"A,D",D
random49,"B,C,D","C,D"
random49,"A,C,D","A,C"
random49,"B,C,E",E
random49,"A,C,D,E",
random50,"B,E",B
random50,"A,C",A
random50,"C,D",C
random50,"A,B,C,D,E",D
random50,"C,E",
random50,C,C
random50,"A,C","A,C"
random50,"C,E","C,E"
random50,"C,D,E","C,D,E"
random50,"A,C","A,C"
random50,"B,C,D","B,C"
random50,"A,D","A,D"
random50,"B,C,E",
random50,"B,C,D",
random50,"C,E",
random50,B,B
random50,A,A
random50,"A,B,C","B,C"
random50,"C,D,E",C
random50,E,
random50,"B,D,E","B,E"
random50,"A,B",A
random50,D,D
random50,"A,C,D","C,D"
random50,"B,C,E",B
random50,"A,B,C,E",B
random50,"A,E","A,E"
random50,"A,E",
random50,"A,B,C","A,C"
random50,"C,D",C
random50,"A,B,C,D,E",E
random50,"B,C",
random51,"A,B,C,D","B,D"
random51,D,
random51,"B,C,D,E","C,E"
random51,"A,C,D,E",
random51,B,
random51,"B,C,D","C,D"
random51,"A,D",A
random51,"B,C,D,E",E
random51,"A,B",A
random51,"A,B,D,E",
random51,"A,C,D","A,C"
random51,"A,C,E","A,E"
random51,"A,C,D",D
random51,"A,B,C,D,E","A,B,E"
random51,"B,C",C
random51,"B,D,E","B,E"
random51,"A,D,E","D,E"
random51,C,C
random51,B,B
random51,"A,C",
random51,"A,D",
random51,"C,D","C,D"
random51,"A,D,E",
random51,"A,B,C,D","B,C"
random51,"A,E","A,E"
random51,"C,D,E",C
random51,C,
random51,"A,D,E",
random51,"C,D","C,D"
random51,"B,C,E","B,C,E"
random51,"B,C,D,E","B,D"
random51,"A,D,E","A,E"
random52,"A,B,C",
random52,"A,B,C",C
random52,"A,B,E","A,E"
random52,"A,B,D","A,B"
random52,"A,B,C,D,E",C
random52,"B,C,D","C,D"
random52,A,A
random52,B,B
random52,"B,E","B,E"
random52,C,C
random52,C,
random52,B,B
random52,"A,B,D","A,B"
random52,"A,B,D,E","A,B,E"
random52,B,
random52,"A,C,E","C,E"
random52,"A,B",
random52,"C,E",C
random52,"B,E",
random52,"A,C,E",A
random52,"A,B,D",
random52,D,
random52,"B,D",
random52,"A,B,E",
random52,D,D
random52,"A,D,E","A,D"
random52,"A,E",A
random52,"B,C,D",D
random52,"A,C",C
random52,"B,C,D,E","D,E"
random52,"A,C,E","C,E"
random52,D,
random53,"A,B,C,D",
random53,"C,D,E",
random53,"B,C,E","C,E"
random53,"C,D,E",D
random53,"B,D,E",D
random53,C,
random53,"A,C,D",D
random53,"A,B,C,E",
random53,B,B
random53,"B,D",
random53,"A,B,D","A,B,D"
random53,"A,B,E","A,B,E"
random53,"A,D,E","A,E"
random53,"C,D,E","C,E"
random53,"A,C,D,E",
random53,"B,D",B
random53,"B,C,E",E
random53,"A,B,C,D",D
random53,"A,B,D","A,B,D"
random53,"B,D",
random53,"A,B,D,E","A,B,D,E"
random53,E,E
random53,"A,D","A,D"
random53,"A,B,D",B
random53,"A,C,D,E","A,C,D"
random53,"B,D,E",E
random53,"A,B,D",
random53,"A,C,E",
random53,"B,C",B
random53,"A,B,D,E","A,D"
random53,"B,C,D",
random53,"A,C,D,E","A,C,D"
random54,C,C
random54,"A,C,D","A,D"
random54,"C,E",
random54,E,E
random54,"B,D","B,D"
random54,"A,B,D",
random54,"A,C,D","C,D"
random54,"A,C,E",E
random54,"A,B,C",
random54,"A,B,C",
random54,E,
random54,"A,B,D","B,D"
random54,"A,B,E","A,B,E"
random54,"B,E",E
random54,"B,D",B
random54,"A,C,D","A,C,D"
random54,"A,E",
random54,"A,C,D","C,D"
random54,"A,E",
random54,"A,D,E","A,D"
random54,"A,C,D,E",
random54,"A,E",A
random54,"A,E","A,E"
random54,"A,C,D",C
random54,"A,B,C,D,E","A,B"
random54,"A,B,D",
random54,"A,D,E",
random54,"A,B,D,E","A,B,D,E"
random54,"B,C,D,E",E
random54,"A,B,D",B
random54,"B,C,D,E",B
random54,"C,D,E",E
random55,"B,C,D","B,D"
random55,"C,E",E
random55,"B,C","B,C"
random55,"B,C,D",
random55,"A,D",
random55,"A,C","A,C"
random55,"D,E",
random55,"A,B,E","A,E"
random55,"A,C,D,E",D
random55,"A,D",
random55,"A,C,E","A,E"
random55,"A,E",A
random55,"A,B,C",
random55,"A,C,D",
random55,"A,C,D,E","A,D,E"
random55,"A,B,C,D","B,C"
random55,"A,E","A,E"
random55,"A,E","A,E"
random55,E,E
random55,"A,C,D","A,C,D"
random55,"A,B,D,E","A,D"
random55,B,B
random55,"C,D,E","C,E"
random55,"A,E",E
random55,"A,B,C,D","B,D"
random55,"C,D,E","C,E"
random55,"A,B",B
random55,"A,C,D,E","A,C,D"
random55,"A,C,E",
random55,"C,E",
random55,"A,B,C","A,B"
random55,A,
random56,"C,D,E",
random56,"A,B,D","A,D"
random56,"A,B,C,D","A,B"
random56,"B,D,E","B,D,E"
random56,"A,B,C",B
random56,"A,D",A
random56,"A,B","A,B"
random56,"C,D,E","C,D,E"
random56,A,
random56,E,E
random56,"B,E",E
random56,"A,C,D",
random56,"A,B,C",C
random56,E,E
random56,"A,B,C,D,E","A,B,C"
random56,"A,C",A
random56,"A,E",A
random56,"A,C,E","A,C"
random56,A,
random56,"C,D",
random56,"A,B,E","A,E"
random56,"B,C,D","B,C,D"
random56,"A,C,E","C,E"
random56,"B,C",C
random56,"A,B,D,E","A,B,D,E"
random56,"A,B,E","B,E"
random56,"A,B,C,E","B,C,E"
random56,C,
random56,"A,B",A
random56,D,D
random56,"A,D,E","A,E"
random56,"A,B,C,D,E",C
random57,C,C
random57,C,C
random57,"A,B,C,E","B,E"
random57,"A,B,C,D",B
random57,"A,C,E","C,E"
random57,"B,C,D",
random57,"B,C",
random57,"B,C,E",
random57,"B,E",
random57,"A,B,E",
random57,"A,B",
random57,"A,B,C,E","A,B"
random57,"A,C,D",C
random57,"A,E",A
random57,"A,B,C,D","A,C,D"
random57,"D,E",D
random57,"A,B,C,D,E",
random57,"B,C,D,E","B,E"
random57,"A,B,E","A,B"
random57,"A,B,C,E",A
random57,"B,E",
random57,"B,C",
random57,C,C
random57,"A,B,C","A,B"
random57,"A,B",B
random57,"A,B,D",A
random57,"A,C,E",C
random57,A,
random57,"A,B,C",
random57,"A,C","A,C"
random57,"B,D,E",
random57,"B,C,D","B,C,D"
random58,"B,C,E",
random58,"C,E",
random58,"A,C,E","C,E"
random58,"C,D",D
random58,"A,D,E",E
random58,"D,E","D,E"
random58,"A,C,D,E",D
random58,"B,C,D,E","B,C,D,E"
random58,"B,C,E","B,C,E"
random58,"D,E",D
random58,"A,C,E","A,C"
random58,C,
random58,"A,D,E","A,D"
random58,"A,B,D,E","A,D,E"
random58,"A,C,D","C,D"
random58,C,
random58,"A,B",B
random58,"B,D",D
random58,"A,B,C,D",A
random58,"A,B,E","A,B"
random58,"B,D,E",D
random58,"A,C,D","A,C,D"
random58,"A,B",A
random58,D,
random58,"C,E",
random58,"A,C",A
random58,"B,C,E","B,C"
random58,"A,B,D",D
random58,"A,C",A
random58,A,
random58,"A,D",D
random58,"A,C,E",C
random59,"A,D,E",
random59,C,C
random59,"B,C,D",
random59,A,A
random59,"A,C,E","C,E"
random59,"A,B,C,D","A,B"
random59,"A,B,C,D,E",
random59,"A,B,D",A
random59,"C,D",D
random59,A,
random59,"A,D",
random59,E,E
random59,"A,C,E",A
random59,"A,C,E",
random59,"A,C,D",
random59,"B,C",B
random59,"A,B",B
random59,"A,D",
random59,B,
random59,"A,B,C",
random59,"A,C",C
random59,"A,B,C,D","A,B,C,D"
random59,"A,B,C,D",
random59,"C,E",C
random59,B,B
random59,E,
random59,B,B
random59,"A,B,D","B,D"
random59,"B,C",C
random59,"A,D,E",D
random59,"B,C",
random59,"A,B,C,D,E",A
random60,"C,E",C
random60,"B,C",
random60,"A,C,D","C,D"
random60,"A,D,E",A
random60,"B,C",C
random60,"D,E",
random60,"A,D,E","A,D,E"
random60,"B,C,E",
random60,"A,E",
random60,"B,E",B
random60,"A,C,E",
random60,"C,E",
random60,"A,C","A,C"
random60,"C,D",
random60,"A,B,C,D,E",
random60,"D,E",E
random60,"A,B,D",
random60,"C,D,E","C,D"
random60,"C,D",
random60,A,A
random60,"A,D","A,D"
random60,"A,D",
random60,"A,C,E","A,C,E"
random60,"A,B,C",A
random60,"A,B,D",A
random60,"A,B,C,E",
random60,"A,B,C,D",A
random60,"B,D","B,D"
random60,D,
random60,"B,C",C
random60,B,B
random60,"B,C,E",B
random61,"A,C,E","A,E"
random61,E,
random61,"A,D,E",
random61,A,A
random61,"D,E",
random61,A,
random61,"C,D",
random61,"D,E",D
random61,"A,B,C,D","B,D"
random61,"D,E","D,E"
random61,"A,E",
random61,"D,E","D,E"
random61,"B,D",
random61,"A,E","A,E"
random61,"A,B,D,E",
random61,"A,E",E
random61,"C,D",
random61,"B,D,E",
random61,"D,E",
random61,"B,C,D,E",
random61,"A,B,C",A
random61,E,
random61,"B,E","B,E"
random61,"A,B,D","A,D"
random61,"C,E",E
random61,"A,D",
random61,"A,B,C,D",
random61,"A,C,D,E","A,C,E"
random61,E,E
random61,"C,E",
random61,"A,B,D,E",B
random61,"B,D,E",
random62,C,
random62,"A,B","A,B"
random62,E,
random62,"A,B,C,D","A,B,C"
random62,"A,D",
random62,"B,C,D,E",
random62,"A,E","A,E"
random62,C,C
random62,E,
random62,"B,C,E",
random62,C,
random62,E,E
random62,"A,D",A
random62,"A,C",C
random62,"C,E",E
random62,"B,C",C
random62,E,E
random62,"D,E",E
random62,D,D
random62,C,
random62,"B,C","B,C"
random62,"A,D",D
random62,"A,B,C,D",C
random62,"C,D,E",
random62,"A,D",D
random62,"A,D,E","D,E"
random62,"B,D,E",D
random62,"A,D,E",E
random62,"B,D",D
random62,D,D
random62,"A,B,D,E","A,E"
random62,"A,B,E",B
random63,"B,C,D,E","B,C,D"
random63,E,
random63,"C,D,E",
random63,"A,C,D","A,D"
random63,"A,C,D",D
random63,"A,B,C,D","A,C"
random63,"C,E","C,E"
random63,"A,C,D",A
random63,"C,E","C,E"
random63,"A,B,C,D,E",E
random63,"B,C,D","B,C,D"
random63,"A,B,C,D,E","D,E"
random63,"B,D,E",
random63,B,
random63,"B,D,E","B,E"
random63,C,
random63,"A,C,D",
random63,"B,E","B,E"
random63,"A,C,D,E",A
random63,B,
random63,E,
random63,"A,B,D,E","B,E"
random63,"A,B,C,E","A,C"
random63,"B,C",B
random63,"A,B,C,D","B,C"
random63,"B,C,D",C
random63,C,
random63,"B,E",B
random63,"A,C,D","C,D"
random63,"B,C,D,E","B,D"
random63,"A,B,D",D
random63,"B,E",B
random64,"C,E",C
random64,"A,E",
random64,"B,D,E","D,E"
random64,"B,D","B,D"
random64,"A,C","A,C"
random64,"A,E",
random64,E,
random64,"A,B,E","A,B"
random64,"A,C",A
random64,"D,E",D
random64,"B,C,E","B,C,E"
random64,"A,E",E
random64,"B,D,E","B,D,E"
random64,"A,B,E",A
random64,"D,E",
random64,"C,E",
random64,B,B
random64,C,C
random64,"A,B,C,D,E","A,D,E"
random64,"A,B,C,E","A,B"
random64,"B,C",B
random64,D,D
random64,"A,B,C",A
random64,E,E
random64,"D,E","D,E"
random64,D,
random64,C,
random64,E,
random64,"B,D,E","B,D"
random64,"B,D,E","B,D,E"
random64,"B,C,D",
random64,E,E
random65,"A,B,C,E","C,E"
random65,A,
random65,D,D
random65,"B,C,D","C,D"
random65,"C,E",
random65,"A,B,D,E",D
random65,"A,C,D,E",
random65,D,
random65,"A,C,E",
random65,"B,C,D,E","C,D,E"
random65,"C,D,E",
random65,"A,C","A,C"
random65,"A,C,D,E",A
random65,"A,B,C,D,E",A
random65,E,E
random65,"A,C,D,E",
random65,B,
random65,"B,E",B
random65,A,A
random65,"A,C,D,E","C,D,E"
random65,"B,D,E",D
random65,"A,B,C",C
random65,C,
random65,"A,D,E","A,D,E"
random65,"C,E","C,E"
random65,"B,C,D,E",
random65,"B,C,D,E","B,D"
random65,"A,B,C,D",C
random65,"A,C,D,E","A,D"
random65,"A,E",A
random65,"B,C,D","B,C"
random65,"A,C",
random66,"C,E",C
random66,"A,B,D,E",
random66,"A,D,E","D,E"
random66,"A,C,D,E","C,D"
random66,"A,D",D
random66,C,
random66,B,
random66,A,A
random66,"A,D",D
random66,"D,E","D,E"
random66,"B,D",
random66,"B,C,E",C
random66,A,A
random66,"B,C,D,E",C
random66,A,
random66,"A,B",B
random66,C,
random66,"A,D",A
random66,"A,B,C",B
random66,"A,B,C,D,E",A
random66,C,
random66,"A,C",C
random66,"A,C,D","C,D"
random66,"A,B,C,D,E","A,C,D"
random66,"C,D",D
random66,"A,C",
random66,"B,C,D",
random66,D,D
random66,"B,C,E","C,E"
random66,"A,C,D,E","A,E"
random66,"A,C,D,E","A,C,D"
random66,"A,B,D","A,B"
random67,"A,C",A
random67,"A,B,D","B,D"
random67,"A,B,C,D",
random67,"A,B","A,B"
random67,"A,C,D,E","D,E"
random67,"A,C",C
random67,"A,C,E","A,E"
random67,"C,E",C
random67,"A,C,D","C,D"
random67,"D,E",D
random67,A,A
random67,"B,C,D",
random67,"D,E","D,E"
random67,"D,E",
random67,"B,C,D,E",B
random67,A,
random67,A,A
random67,"C,E",
random67,C,
random67,"A,B",
random67,"C,E","C,E"
random67,A,
random67,"A,C,E","A,E"
random67,"C,E",
random67,"D,E","D,E"
random67,"A,B,D,E","A,E"
random67,"B,D",D
random67,"A,C,D,E","A,C"
random67,"B,C,D","B,C,D"
random67,"A,D","A,D"
random67,"A,D",
random67,"D,E",
random68,C,
random68,"A,B,C,D","A,B"
random68,C,C
random68,"A,B,C","B,C"
random68,A,
random68,E,E
random68,B,
random68,"B,C,D,E",B
random68,"C,D,E",E
random68,C,C
random68,"B,C","B,C"
random68,"B,C,E","C,E"
random68,"A,D,E",
random68,"D,E",E
random68,"B,C,D,E","B,C,E"
random68,"A,E",
random68,"C,E",C
random68,B,B
random68,"B,C,E",B
random68,"A,C",C
random68,"A,C,E","C,E"
random68,"B,C",C
random68,"A,E",
random68,"A,B,D,E",B
random68,B,
random68,"A,B",A
random68,C,
random68,"A,E",A
random68,"A,E",
random68,"A,B,C,D,E","A,C,D"
random68,"B,D,E","B,D,E"
random68,"A,B,D",D
random69,C,
random69,C,C
random69,"B,C,E","B,E"
random69,"A,B","A,B"
random69,"A,E",A
random69,"A,B,D","A,B"
random69,"A,B,E",
random69,"A,B,C","A,B,C"
random69,"A,C,E",C
random69,"B,D",
random69,"A,B,D","A,D"
random69,"C,E","C,E"
random69,"A,D",D
random69,"A,D,E","A,D"
random69,"B,D",B
random69,A,A
random69,B,B
random69,"B,C,D,E","D,E"
random69,"A,D",D
random69,B,B
random69,E,E
random69,C,C
random69,"A,B",A
random69,"A,B,C",C
random69,A,A
random69,"A,E",
random69,D,D
random69,"A,B,E",E
random69,"A,B,E","A,E"
random69,B,B
random69,"A,B","A,B"
random69,"B,C,D,E",C
random70,"C,D",C
random70,"C,D,E",C
random70,"A,C,D,E","C,D,E"
random70,"C,D",D
random70,"A,D",A
random70,A,
random70,"B,D",
random70,"A,D,E",E
random70,"B,D,E",E
random70,"A,B,C",A
random70,"C,D",C
random70,"B,E",
random70,"B,C",
random70,"A,C,E",E
random70,"A,E",E
random70,"A,B",B
random70,"B,D,E",D
random70,"C,D","C,D"
random70,"A,B,E","A,E"
random70,B,
random70,"A,B,D,E",
random70,"C,D","C,D"
random70,"B,D",B
random70,"A,B,C,D,E",B
random70,"A,C,E",C
random70,"A,B,C,D","A,D"
random70,"A,B",
random70,"A,B,E","A,B"
random70,"C,E","C,E"
random70,"B,C",C
random70,"A,B","A,B"
random70,"B,D,E",E
random71,"A,B,D,E",
random71,"A,B,D,E","A,B,D,E"
random71,A,
random71,"B,D",D
random71,"A,B,C",B
random71,"A,C,D,E","A,E"
random71,"B,C",B
random71,"A,B,C",
random71,"B,E",E
random71,"A,B",
random71,"C,D,E","C,E"
random71,"B,C,D","B,C,D"
random71,"A,E",E
random71,"A,D,E",
random71,"B,C,D,E",B
random71,"A,B,C,E","A,E"
random71,E,E
random71,"A,B,C,D,E","A,C,D,E"
random71,"D,E",
random71,C,
random71,"A,B,C,E","A,C"
random71,"A,B,C,D",B
random71,"A,B",
random71,"A,B,C","A,B,C"
random71,"C,E",
random71,"B,D","B,D"
random71,"A,D","A,D"
random71,"B,D",D
random71,"C,D,E",
random71,"A,C",
random71,"B,C,D,E","B,C,E"
random71,"B,C,E","C,E"
random72,C,C
random72,"B,C,D,E","B,C,E"
random72,"A,C",
random72,"A,B,C,D",
random72,"A,C,D",
random72,"B,D","B,D"
random72,"B,D","B,D"
random72,"A,C,D,E",D
random72,"A,D,E","A,D"
random72,"A,C",C
random72,"B,C,E","B,C"
random72,A,A
random72,"A,D,E","D,E"
random72,B,B
random72,"B,C",C
random72,"B,C",C
random72,D,
random72,"C,D,E",
random72,"C,D",C
random72,"A,B","A,B"
random72,B,B
random72,"A,B,C",
random72,"A,B,C,E","A,B,E"
random72,"A,B,D",
random72,"A,B,D","A,D"
random72,"A,C,D,E",
random72,"A,B,C","A,B"
random72,"A,D,E",E
random72,"C,E",
random72,"B,C,E","B,C,E"
random72,"C,E",C
random72,"B,D,E",
random73,"A,B,C",A
random73,"A,E",E
random73,"A,C,D,E","A,D"
random73,"B,D",B
random73,"A,B,D,E",
random73,"C,E",C
random73,"A,B,C,D,E",C
random73,"B,C,D","C,D"
random73,"B,C,D",D
random73,"A,D,E",A
random73,"B,D",
random73,"A,B,E",A
random73,"A,C",C
random73,"B,C,E","B,E"
random73,"D,E","D,E"
random73,"A,B",
random73,"D,E",E
random73,A,A
random73,"C,D",
random73,"B,C,D",
random73,"A,C",
random73,"A,C",
random73,"A,C,D",D
random73,"A,B",A
random73,"B,C,D,E",
random73,"B,D,E","B,E"
random73,"B,D",
random73,"B,C,E","C,E"
random73,"A,B,C,D","A,C"
random73,"C,D",D
random73,"B,E",E
random73,"A,B,C,D,E","B,C"
random74,"C,D",D
random74,B,
random74,"A,B,E",
random74,"A,B","A,B"
random74,"C,D",
random74,B,B
random74,"A,B,D",
random74,"A,C,D,E","D,E"
random74,"A,B,C,D,E",B
random74,"A,B,C,D,E","C,D,E"
random74,"B,D",B
random74,"C,E",
random74,"B,C,D","B,D"
random74,"A,C,D,E",A
random74,B,
random74,D,D
random74,"A,C,E",C
random74,"A,D",D
random74,"B,C,E","B,C,E"
random74,"B,C,E","C,E"
