"subject","menu","default","choice"
"random32","A,B,D,E","D","B"
"random32","C,D,E","C","E"
"random32","A,C,D,E","C","D"
"random32","B,C,D,E","C","C"
"random32","A,B,C,D,E","C","D"
"random33","A","A","A"
"random33","B","B","B"
"random33","A,B","B","A"
"random33","C","C","C"
"random33","A,C","C","C"
"random33","B,C","C","C"
"random33","A,B,C","C","B"
"random33","D","D","D"
"random33","A,D","A","D"
"random33","B,D","D","D"
"random33","A,B,D","A","B"
"random33","C,D","C","C"
"random33","A,C,D","A","A"
"random33","B,C,D","D","C"
"random33","A,B,C,D","A","D"
"random33","E","E","E"
"random33","A,E","E","A"
"random33","B,E","E","B"
"random33","A,B,E","A","B"
"random33","C,E","C","E"
"random33","A,C,E","A","A"
"random33","B,C,E","B","C"
"random33","A,B,C,E","B","B"
"random33","D,E","D","D"
"random33","A,D,E","E","D"
"random33","B,D,E","D","E"
"random33","A,B,D,E","B","A"
"random33","C,D,E","C","E"
"random33","A,C,D,E","C","C"
"random33","B,C,D,E","D","E"
"random33","A,B,C,D,E","C","A"
"random34","A","A","A"
"random34","B","B","B"
"random34","A,B","B","A"
"random34","C","C","C"
"random34","A,C","A","C"
"random34","B,C","B","C"
"random34","A,B,C","A","C"
"random34","D","D","D"
"random34","A,D","D","D"
"random34","B,D","D","D"
"random34","A,B,D","D","D"
"random34","C,D","D","C"
"random34","A,C,D","D","A"
"random34","B,C,D","B","D"
"random34","A,B,C,D","C","D"
"random34","E","E","E"
"random34","A,E","E","A"
"random34","B,E","B","E"
"random34","A,B,E","B","B"
"random34","C,E","C","C"
"random34","A,C,E","E","A"
"random34","B,C,E","C","C"
"random34","A,B,C,E","E","A"
"random34","D,E","E","E"
"random34","A,D,E","A","A"
"random34","B,D,E","D","D"
"random34","A,B,D,E","E","D"
"random34","C,D,E","C","E"
"random34","A,C,D,E","D","D"
"random34","B,C,D,E","D","D"
"random34","A,B,C,D,E","D","C"
"random35","A","A","A"
"random35","B","B","B"
"random35","A,B","B","A"
"random35","C","C","C"
"random35","A,C","C","C"
"random35","B,C","B","C"
"random35","A,B,C","C","C"
"random35","D","D","D"
"random35","A,D","D","D"
"random35","B,D","D","B"
"random35","A,B,D","B","A"
"random35","C,D","C","C"
"random35","A,C,D","A","C"
"random35","B,C,D","B","C"
"random35","A,B,C,D","A","A"
"random35","E","E","E"
"random35","A,E","A","E"
"random35","B,E","B","B"
"random35","A,B,E","A","A"
"random35","C,E","E","C"
"random35","A,C,E","A","C"
"random35","B,C,E","B","B"
"random35","A,B,C,E","C","E"
"random35","D,E","D","D"
"random35","A,D,E","D","A"
"random35","B,D,E","E","E"
"random35","A,B,D,E","A","D"
"random35","C,D,E","D","C"
"random35","A,C,D,E","C","D"
"random35","B,C,D,E","E","B"
"random35","A,B,C,D,E","C","D"
"random36","A","A","A"
"random36","B","B","B"
"random36","A,B","A","A"
"random36","C","C","C"
"random36","A,C","A","C"
"random36","B,C","C","C"
"random36","A,B,C","B","A"
"random36","D","D","D"
"random36","A,D","D","A"
"random36","B,D","D","D"
"random36","A,B,D","D","D"
"random36","C,D","C","C"
"random36","A,C,D","A","A"
"random36","B,C,D","D","B"
"random36","A,B,C,D","B","D"
"random36","E","E","E"
"random36","A,E","A","A"
"random36","B,E","E","E"
"random36","A,B,E","A","A"
"random36","C,E","E","E"
"random36","A,C,E","C","E"
"random36","B,C,E","C","E"
"random36","A,B,C,E","C","B"
"random36","D,E","D","D"
"random36","A,D,E","D","D"
"random36","B,D,E","D","D"
"random36","A,B,D,E","D","B"
"random36","C,D,E","E","D"
"random36","A,C,D,E","A","A"
"random36","B,C,D,E","D","C"
"random36","A,B,C,D,E","A","C"
"random37","A","A","A"
"random37","B","B","B"
"random37","A,B","A","A"
"random37","C","C","C"
"random37","A,C","A","A"
"random37","B,C","B","B"
"random37","A,B,C","A","B"
"random37","D","D","D"
"random37","A,D","A","D"
"random37","B,D","D","B"
"random37","A,B,D","D","A"
"random37","C,D","D","C"
"random37","A,C,D","C","C"
"random37","B,C,D","D","D"
"random37","A,B,C,D","B","A"
"random37","E","E","E"
"random37","A,E","E","E"
"random37","B,E","B","E"
"random37","A,B,E","B","A"
"random37","C,E","C","E"
"random37","A,C,E","C","C"
"random37","B,C,E","B","E"
"random37","A,B,C,E","C","E"
"random37","D,E","D","E"
"random37","A,D,E","D","E"
"random37","B,D,E","D","E"
"random37","A,B,D,E","A","E"
"random37","C,D,E","D","C"
"random37","A,C,D,E","D","C"
"random37","B,C,D,E","C","D"
"random37","A,B,C,D,E","A","C"
"random38","A","A","A"
"random38","B","B","B"
"random38","A,B","A","A"
"random38","C","C","C"
"random38","A,C","A","A"
"random38","B,C","C","B"
"random38","A,B,C","A","A"
"random38","D","D","D"
"random38","A,D","D","D"
"random38","B,D","D","D"
"random38","A,B,D","A","B"
"random38","C,D","C","D"
"random38","A,C,D","D","D"
"random38","B,C,D","B","D"
"random38","A,B,C,D","D","B"
"random38","E","E","E"
"random38","A,E","A","E"
"random38","B,E","E","B"
"random38","A,B,E","E","A"
"random38","C,E","C","E"
"random38","A,C,E","E","A"
"random38","B,C,E","B","C"
"random38","A,B,C,E","B","A"
"random38","D,E","E","E"
"random38","A,D,E","A","E"
"random38","B,D,E","B","E"
"random38","A,B,D,E","D","E"
"random38","C,D,E","E","D"
"random38","A,C,D,E","D","E"
"random38","B,C,D,E","C","C"
"random38","A,B,C,D,E","E","B"
"random39","A","A","A"
"random39","B","B","B"
"random39","A,B","A","A"
"random39","C","C","C"
"random39","A,C","C","A"
"random39","B,C","B","C"
"random39","A,B,C","C","C"
"random39","D","D","D"
"random39","A,D","D","A"
"random39","B,D","B","D"
"random39","A,B,D","B","B"
"random39","C,D","D","C"
"random39","A,C,D","D","C"
"random39","B,C,D","D","B"
"random39","A,B,C,D","B","A"
"random39","E","E","E"
"random39","A,E","E","E"
"random39","B,E","E","B"
"random39","A,B,E","A","B"
"random39","C,E","E","E"
"random39","A,C,E","A","C"
"random39","B,C,E","C","C"
"random39","A,B,C,E","B","B"
"random39","D,E","E","E"
"random39","A,D,E","D","D"
"random39","B,D,E","D","B"
"random39","A,B,D,E","E","E"
"random39","C,D,E","D","C"
"random39","A,C,D,E","E","D"
"random39","B,C,D,E","B","E"
"random39","A,B,C,D,E","B","D"
"random40","A","A","A"
"random40","B","B","B"
"random40","A,B","B","B"
"random40","C","C","C"
"random40","A,C","A","C"
"random40","B,C","B","C"
"random40","A,B,C","C","B"
"random40","D","D","D"
"random40","A,D","D","A"
"random40","B,D","B","B"
"random40","A,B,D","B","D"
"random40","C,D","D","C"
"random40","A,C,D","D","A"
"random40","B,C,D","D","D"
"random40","A,B,C,D","C","C"
"random40","E","E","E"
"random40","A,E","A","E"
"random40","B,E","E","E"
"random40","A,B,E","A","B"
"random40","C,E","E","E"
"random40","A,C,E","A","A"
"random40","B,C,E","B","B"
"random40","A,B,C,E","A","E"
"random40","D,E","E","E"
"random40","A,D,E","A","D"
"random40","B,D,E","B","E"
"random40","A,B,D,E","E","E"
"random40","C,D,E","E","C"
"random40","A,C,D,E","D","A"
"random40","B,C,D,E","D","B"
"random40","A,B,C,D,E","A","C"
"random41","A","A","A"
"random41","B","B","B"
"random41","A,B","A","A"
"random41","C","C","C"
"random41","A,C","C","A"
"random41","B,C","C","B"
"random41","A,B,C","C","B"
"random41","D","D","D"
"random41","A,D","A","D"
"random41","B,D","B","D"
"random41","A,B,D","B","A"
"random41","C,D","D","D"
"random41","A,C,D","D","A"
"random41","B,C,D","B","C"
"random41","A,B,C,D","C","B"
"random41","E","E","E"
"random41","A,E","E","E"
"random41","B,E","E","B"
"random41","A,B,E","E","B"
"random41","C,E","C","C"
"random41","A,C,E","A","C"
"random41","B,C,E","B","B"
"random41","A,B,C,E","A","B"
"random41","D,E","D","D"
"random41","A,D,E","D","A"
"random41","B,D,E","B","E"
"random41","A,B,D,E","E","A"
"random41","C,D,E","E","C"
"random41","A,C,D,E","C","A"
"random41","B,C,D,E","D","B"
"random41","A,B,C,D,E","B","E"
"random42","A","A","A"
"random42","B","B","B"
"random42","A,B","B","B"
"random42","C","C","C"
"random42","A,C","A","A"
"random42","B,C","C","C"
"random42","A,B,C","C","A"
"random42","D","D","D"
"random42","A,D","D","A"
"random42","B,D","B","B"
"random42","A,B,D","D","A"
"random42","C,D","D","C"
"random42","A,C,D","A","A"
"random42","B,C,D","B","C"
"random42","A,B,C,D","B","C"
"random42","E","E","E"
"random42","A,E","A","E"
"random42","B,E","B","B"
"random42","A,B,E","B","E"
"random42","C,E","E","E"
"random42","A,C,E","E","C"
"random42","B,C,E","B","C"
"random42","A,B,C,E","E","C"
"random42","D,E","E","E"
"random42","A,D,E","D","E"
"random42","B,D,E","E","E"
"random42","A,B,D,E","A","D"
"random42","C,D,E","D","D"
"random42","A,C,D,E","E","C"
"random42","B,C,D,E","B","C"
"random42","A,B,C,D,E","C","A"
"random43","A","A","A"
"random43","B","B","B"
"random43","A,B","B","B"
"random43","C","C","C"
"random43","A,C","A","A"
"random43","B,C","B","C"
"random43","A,B,C","A","C"
"random43","D","D","D"
"random43","A,D","A","A"
"random43","B,D","B","D"
"random43","A,B,D","D","A"
"random43","C,D","D","D"
"random43","A,C,D","C","A"
"random43","B,C,D","D","D"
"random43","A,B,C,D","B","B"
"random43","E","E","E"
"random43","A,E","A","E"
"random43","B,E","E","B"
"random43","A,B,E","E","B"
"random43","C,E","C","E"
"random43","A,C,E","A","C"
"random43","B,C,E","C","E"
"random43","A,B,C,E","E","E"
"random43","D,E","E","E"
"random43","A,D,E","E","E"
"random43","B,D,E","D","B"
"random43","A,B,D,E","E","A"
"random43","C,D,E","C","D"
"random43","A,C,D,E","D","E"
"random43","B,C,D,E","E","D"
"random43","A,B,C,D,E","D","C"
"random44","A","A","A"
"random44","B","B","B"
"random44","A,B","B","B"
"random44","C","C","C"
"random44","A,C","C","C"
"random44","B,C","C","C"
"random44","A,B,C","C","A"
"random44","D","D","D"
"random44","A,D","D","D"
"random44","B,D","B","D"
"random44","A,B,D","A","D"
"random44","C,D","C","D"
"random44","A,C,D","A","A"
"random44","B,C,D","B","C"
"random44","A,B,C,D","B","A"
"random44","E","E","E"
"random44","A,E","E","A"
"random44","B,E","E","B"
"random44","A,B,E","E","B"
"random44","C,E","C","C"
"random44","A,C,E","E","C"
"random44","B,C,E","B","C"
"random44","A,B,C,E","A","E"
"random44","D,E","D","E"
"random44","A,D,E","D","A"
"random44","B,D,E","E","D"
"random44","A,B,D,E","A","D"
"random44","C,D,E","D","C"
"random44","A,C,D,E","D","C"
"random44","B,C,D,E","D","D"
"random44","A,B,C,D,E","A","A"
"random45","A","A","A"
"random45","B","B","B"
"random45","A,B","A","A"
"random45","C","C","C"
"random45","A,C","A","C"
"random45","B,C","B","B"
"random45","A,B,C","A","A"
"random45","D","D","D"
"random45","A,D","D","D"
"random45","B,D","B","B"
"random45","A,B,D","A","A"
"random45","C,D","C","D"
"random45","A,C,D","A","A"
"random45","B,C,D","D","C"
"random45","A,B,C,D","D","A"
"random45","E","E","E"
"random45","A,E","A","A"
"random45","B,E","B","B"
"random45","A,B,E","A","E"
"random45","C,E","C","C"
"random45","A,C,E","E","C"
"random45","B,C,E","E","C"
"random45","A,B,C,E","B","C"
"random45","D,E","E","E"
"random45","A,D,E","E","A"
"random45","B,D,E","E","B"
"random45","A,B,D,E","A","A"
"random45","C,D,E","C","C"
"random45","A,C,D,E","D","A"
"random45","B,C,D,E","D","D"
"random45","A,B,C,D,E","B","A"
"random46","A","A","A"
"random46","B","B","B"
"random46","A,B","B","A"
"random46","C","C","C"
"random46","A,C","C","A"
"random46","B,C","B","B"
"random46","A,B,C","C","B"
"random46","D","D","D"
"random46","A,D","D","A"
"random46","B,D","B","D"
"random46","A,B,D","D","D"
"random46","C,D","C","C"
"random46","A,C,D","A","C"
"random46","B,C,D","C","B"
"random46","A,B,C,D","D","A"
"random46","E","E","E"
"random46","A,E","A","E"
"random46","B,E","B","E"
"random46","A,B,E","B","E"
"random46","C,E","E","C"
"random46","A,C,E","A","E"
"random46","B,C,E","B","B"
"random46","A,B,C,E","E","B"
"random46","D,E","D","E"
"random46","A,D,E","D","D"
"random46","B,D,E","B","E"
"random46","A,B,D,E","B","A"
"random46","C,D,E","C","E"
"random46","A,C,D,E","C","D"
"random46","B,C,D,E","E","B"
"random46","A,B,C,D,E","D","E"
"random47","A","A","A"
"random47","B","B","B"
"random47","A,B","A","B"
"random47","C","C","C"
"random47","A,C","C","A"
"random47","B,C","C","C"
"random47","A,B,C","C","B"
"random47","D","D","D"
"random47","A,D","D","A"
"random47","B,D","B","D"
"random47","A,B,D","A","D"
"random47","C,D","D","D"
"random47","A,C,D","D","A"
"random47","B,C,D","C","D"
"random47","A,B,C,D","B","C"
"random47","E","E","E"
"random47","A,E","A","E"
"random47","B,E","E","E"
"random47","A,B,E","B","B"
"random47","C,E","C","C"
"random47","A,C,E","E","C"
"random47","B,C,E","B","E"
"random47","A,B,C,E","E","A"
"random47","D,E","E","D"
"random47","A,D,E","E","E"
"random47","B,D,E","E","E"
"random47","A,B,D,E","D","D"
"random47","C,D,E","C","C"
"random47","A,C,D,E","D","A"
"random47","B,C,D,E","B","B"
"random47","A,B,C,D,E","D","E"
"random48","A","A","A"
"random48","B","B","B"
"random48","A,B","A","B"
"random48","C","C","C"
"random48","A,C","A","A"
"random48","B,C","B","B"
"random48","A,B,C","C","A"
"random48","D","D","D"
"random48","A,D","D","A"
"random48","B,D","B","B"
"random48","A,B,D","D","B"
"random48","C,D","C","C"
"random48","A,C,D","D","C"
"random48","B,C,D","B","C"
"random48","A,B,C,D","D","D"
"random48","E","E","E"
"random48","A,E","E","A"
"random48","B,E","E","B"
"random48","A,B,E","E","E"
"random48","C,E","C","E"
"random48","A,C,E","A","E"
"random48","B,C,E","C","E"
"random48","A,B,C,E","E","C"
"random48","D,E","D","D"
"random48","A,D,E","A","D"
"random48","B,D,E","E","D"
"random48","A,B,D,E","A","E"
"random48","C,D,E","D","D"
"random48","A,C,D,E","A","C"
"random48","B,C,D,E","C","D"
"random48","A,B,C,D,E","D","A"
"random49","A","A","A"
"random49","B","B","B"
"random49","A,B","B","A"
"random49","C","C","C"
"random49","A,C","C","C"
"random49","B,C","B","B"
"random49","A,B,C","B","B"
"random49","D","D","D"
"random49","A,D","D","D"
"random49","B,D","D","D"
"random49","A,B,D","B","A"
"random49","C,D","C","D"
"random49","A,C,D","A","D"
"random49","B,C,D","B","B"
"random49","A,B,C,D","A","B"
"random49","E","E","E"
"random49","A,E","A","E"
"random49","B,E","B","E"
"random49","A,B,E","A","E"
"random49","C,E","E","E"
"random49","A,C,E","C","C"
"random49","B,C,E","C","B"
"random49","A,B,C,E","E","C"
"random49","D,E","D","E"
"random49","A,D,E","D","A"
"random49","B,D,E","D","D"
"random49","A,B,D,E","B","D"
"random49","C,D,E","D","C"
"random49","A,C,D,E","E","E"
"random49","B,C,D,E","B","D"
"random49","A,B,C,D,E","D","A"
"random50","A","A","A"
"random50","B","B","B"
"random50","A,B","B","A"
"random50","C","C","C"
"random50","A,C","C","C"
"random50","B,C","B","B"
"random50","A,B,C","A","A"
"random50","D","D","D"
"random50","A,D","D","A"
"random50","B,D","D","B"
"random50","A,B,D","A","B"
"random50","C,D","D","C"
"random50","A,C,D","D","A"
"random50","B,C,D","B","C"
"random50","A,B,C,D","D","C"
"random50","E","E","E"
"random50","A,E","E","E"
"random50","B,E","E","B"
"random50","A,B,E","B","A"
"random50","C,E","E","E"
"random50","A,C,E","A","A"
"random50","B,C,E","E","E"
"random50","A,B,C,E","B","A"
"random50","D,E","E","D"
"random50","A,D,E","A","A"
"random50","B,D,E","E","D"
"random50","A,B,D,E","D","D"
"random50","C,D,E","E","D"
"random50","A,C,D,E","C","C"
"random50","B,C,D,E","D","B"
"random50","A,B,C,D,E","E","C"
"random51","A","A","A"
"random51","B","B","B"
"random51","A,B","B","A"
"random51","C","C","C"
"random51","A,C","A","C"
"random51","B,C","C","C"
"random51","A,B,C","B","C"
"random51","D","D","D"
"random51","A,D","D","A"
"random51","B,D","B","B"
"random51","A,B,D","A","D"
"random51","C,D","D","C"
"random51","A,C,D","A","C"
"random51","B,C,D","D","D"
"random51","A,B,C,D","B","C"
"random51","E","E","E"
"random51","A,E","A","E"
"random51","B,E","B","E"
"random51","A,B,E","E","B"
"random51","C,E","E","C"
"random51","A,C,E","E","A"
"random51","B,C,E","C","B"
"random51","A,B,C,E","B","E"
"random51","D,E","E","D"
"random51","A,D,E","D","A"
"random51","B,D,E","B","B"
"random51","A,B,D,E","B","B"
"random51","C,D,E","D","C"
"random51","A,C,D,E","C","D"
"random51","B,C,D,E","D","D"
"random51","A,B,C,D,E","E","C"
"random52","A","A","A"
"random52","B","B","B"
"random52","A,B","A","B"
"random52","C","C","C"
"random52","A,C","A","C"
"random52","B,C","C","B"
"random52","A,B,C","A","C"
"random52","D","D","D"
"random52","A,D","D","A"
"random52","B,D","B","D"
"random52","A,B,D","B","D"
"random52","C,D","D","D"
"random52","A,C,D","D","C"
"random52","B,C,D","D","D"
"random52","A,B,C,D","A","C"
"random52","E","E","E"
"random52","A,E","A","A"
"random52","B,E","B","E"
"random52","A,B,E","A","B"
"random52","C,E","E","C"
"random52","A,C,E","C","A"
"random52","B,C,E","B","B"
"random52","A,B,C,E","C","E"
"random52","D,E","E","D"
"random52","A,D,E","D","A"
"random52","B,D,E","E","B"
"random52","A,B,D,E","B","B"
"random52","C,D,E","D","C"
"random52","A,C,D,E","C","E"
"random52","B,C,D,E","C","B"
"random52","A,B,C,D,E","D","E"
"random53","A","A","A"
"random53","B","B","B"
"random53","A,B","A","B"
"random53","C","C","C"
"random53","A,C","A","C"
"random53","B,C","B","B"
"random53","A,B,C","B","A"
"random53","D","D","D"
"random53","A,D","A","A"
"random53","B,D","D","B"
"random53","A,B,D","B","A"
"random53","C,D","D","D"
"random53","A,C,D","C","D"
"random53","B,C,D","D","B"
"random53","A,B,C,D","C","B"
"random53","E","E","E"
"random53","A,E","E","E"
"random53","B,E","B","E"
"random53","A,B,E","E","A"
"random53","C,E","C","C"
"random53","A,C,E","A","C"
"random53","B,C,E","C","E"
"random53","A,B,C,E","E","B"
"random53","D,E","E","E"
"random53","A,D,E","E","A"
"random53","B,D,E","E","B"
"random53","A,B,D,E","B","A"
"random53","C,D,E","D","D"
"random53","A,C,D,E","D","C"
"random53","B,C,D,E","B","E"
"random53","A,B,C,D,E","E","A"
"random54","A","A","A"
"random54","B","B","B"
"random54","A,B","B","B"
"random54","C","C","C"
"random54","A,C","C","A"
"random54","B,C","B","C"
"random54","A,B,C","C","C"
"random54","D","D","D"
"random54","A,D","D","D"
"random54","B,D","D","B"
"random54","A,B,D","B","A"
"random54","C,D","D","C"
"random54","A,C,D","D","A"
"random54","B,C,D","B","D"
"random54","A,B,C,D","C","D"
"random54","E","E","E"
"random54","A,E","E","E"
"random54","B,E","B","B"
"random54","A,B,E","E","E"
"random54","C,E","C","E"
"random54","A,C,E","E","E"
"random54","B,C,E","C","E"
"random54","A,B,C,E","A","E"
"random54","D,E","D","E"
"random54","A,D,E","D","A"
"random54","B,D,E","E","E"
"random54","A,B,D,E","A","E"
"random54","C,D,E","E","C"
"random54","A,C,D,E","E","C"
"random54","B,C,D,E","C","B"
"random54","A,B,C,D,E","C","B"
"random55","A","A","A"
"random55","B","B","B"
"random55","A,B","B","A"
"random55","C","C","C"
"random55","A,C","C","A"
"random55","B,C","C","C"
"random55","A,B,C","C","B"
"random55","D","D","D"
"random55","A,D","A","D"
"random55","B,D","D","D"
"random55","A,B,D","B","A"
"random55","C,D","D","C"
"random55","A,C,D","C","A"
"random55","B,C,D","D","C"
"random55","A,B,C,D","B","A"
"random55","E","E","E"
"random55","A,E","A","E"
"random55","B,E","E","E"
"random55","A,B,E","B","A"
"random55","C,E","E","E"
"random55","A,C,E","E","E"
"random55","B,C,E","C","B"
"random55","A,B,C,E","A","C"
"random55","D,E","E","E"
"random55","A,D,E","E","A"
"random55","B,D,E","B","D"
"random55","A,B,D,E","B","A"
"random55","C,D,E","E","E"
"random55","A,C,D,E","A","D"
"random55","B,C,D,E","E","D"
"random55","A,B,C,D,E","A","C"
"random56","A","A","A"
"random56","B","B","B"
"random56","A,B","B","A"
"random56","C","C","C"
"random56","A,C","A","A"
"random56","B,C","B","C"
"random56","A,B,C","A","B"
"random56","D","D","D"
"random56","A,D","A","D"
"random56","B,D","B","D"
"random56","A,B,D","D","D"
"random56","C,D","D","D"
"random56","A,C,D","A","D"
"random56","B,C,D","D","C"
"random56","A,B,C,D","D","D"
"random56","E","E","E"
"random56","A,E","A","E"
"random56","B,E","B","E"
"random56","A,B,E","A","A"
"random56","C,E","E","E"
"random56","A,C,E","A","C"
"random56","B,C,E","B","E"
"random56","A,B,C,E","A","B"
"random56","D,E","D","D"
"random56","A,D,E","A","A"
